sequence,rf_fitness,oracle_prediction,timestep,difference,absolute_error
"[2, 0, 1, 0, 0, 3, 2, 3]",0.3960204461216927,0.39573154,12,0.0002889075875282532,0.0002889075875282532
"[2, 0, 1, 0, 0, 3, 1, 3]",0.5295078092813492,0.53197634,12,-0.0024685329198836925,0.0024685329198836925
"[2, 0, 1, 3, 0, 3, 1, 3]",0.5747490870952606,0.82783216,12,-0.2530830752849579,0.2530830752849579
"[2, 0, 1, 3, 0, 3, 1, 3]",0.5747490870952606,0.82783216,12,-0.2530830752849579,0.2530830752849579
"[2, 0, 1, 3, 0, 3, 1, 3]",0.5747490870952606,0.82783216,12,-0.2530830752849579,0.2530830752849579
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[0, 0, 1, 0, 0, 3, 2, 1]",0.4140587142109871,0.46117014,13,-0.04711142271757124,0.04711142271757124
"[0, 0, 1, 0, 0, 3, 2, 1]",0.4140587142109871,0.46117014,13,-0.04711142271757124,0.04711142271757124
"[0, 0, 1, 0, 0, 3, 2, 1]",0.4140587142109871,0.46117014,13,-0.04711142271757124,0.04711142271757124
"[0, 0, 1, 0, 0, 3, 2, 3]",0.41532474547624587,0.46117014,13,-0.04584539145231248,0.04584539145231248
"[0, 0, 1, 0, 0, 3, 2, 3]",0.41532474547624587,0.46117014,13,-0.04584539145231248,0.04584539145231248
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[2, 0, 2, 0, 0, 3, 2, 1]",0.47848281264305115,0.44253397,13,0.03594884276390076,0.03594884276390076
"[2, 0, 2, 0, 0, 3, 1, 1]",0.7314745000004769,0.48289615,13,0.24857835084199909,0.24857835084199909
"[2, 0, 2, 0, 0, 3, 1, 1]",0.7314745000004769,0.48289615,13,0.24857835084199909,0.24857835084199909
"[2, 0, 2, 2, 0, 3, 1, 1]",0.8138448625802994,0.83565515,13,-0.021810290217399553,0.021810290217399553
"[2, 0, 2, 2, 0, 3, 1, 1]",0.8138448625802994,0.83565515,13,-0.021810290217399553,0.021810290217399553
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[0, 0, 1, 0, 0, 3, 2, 1]",0.4140587142109871,0.46117014,13,-0.04711142271757124,0.04711142271757124
"[0, 0, 1, 0, 0, 3, 2, 1]",0.4140587142109871,0.46117014,13,-0.04711142271757124,0.04711142271757124
"[3, 0, 1, 0, 0, 3, 2, 1]",0.5138016533851624,0.5067961,13,0.007005531787872332,0.007005531787872332
"[3, 0, 3, 0, 0, 3, 2, 1]",0.6783899080753326,0.73190796,13,-0.05351805567741397,0.05351805567741397
"[3, 0, 3, 0, 0, 3, 2, 1]",0.6783899080753326,0.73190796,13,-0.05351805567741397,0.05351805567741397
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 3, 0, 3, 2, 1]",0.40486897468566896,0.42097783,13,-0.01610885620117186,0.01610885620117186
"[0, 0, 1, 3, 0, 3, 2, 1]",0.4262246611714363,0.45338959,13,-0.027164923846721645,0.027164923846721645
"[0, 0, 1, 3, 0, 3, 2, 1]",0.4262246611714363,0.45338959,13,-0.027164923846721645,0.027164923846721645
"[0, 0, 1, 3, 0, 2, 2, 1]",0.4653011980652809,0.45272687,13,0.01257432729005814,0.01257432729005814
"[0, 0, 1, 3, 0, 2, 2, 1]",0.4653011980652809,0.45272687,13,0.01257432729005814,0.01257432729005814
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 2, 2, 1]",0.45029839366674423,0.46860206,13,-0.018303667604923246,0.018303667604923246
"[2, 0, 0, 0, 0, 2, 2, 1]",0.5114706680178642,0.43527752,13,0.07619314640760422,0.07619314640760422
"[2, 0, 0, 0, 3, 2, 2, 1]",0.5180778276920318,0.42973346,13,0.08834437251090999,0.08834437251090999
"[2, 0, 0, 0, 3, 2, 1, 1]",0.7407925623655319,0.35325268,13,0.38753988325595856,0.38753988325595856
"[0, 0, 0, 0, 3, 2, 1, 1]",0.740850361585617,0.41539863,13,0.32545173406600947,0.32545173406600947
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 0, 2, 1]",0.4378201687335968,0.40146703,13,0.036353143453598025,0.036353143453598025
"[2, 0, 3, 0, 0, 0, 2, 1]",0.6714277267456055,0.6714277,13,0.0,0.0
"[2, 0, 3, 0, 0, 0, 3, 1]",0.723001583814621,0.7056177,13,0.017383857965469374,0.017383857965469374
"[2, 0, 3, 0, 0, 0, 3, 1]",0.723001583814621,0.7056177,13,0.017383857965469374,0.017383857965469374
"[2, 0, 3, 0, 2, 0, 3, 1]",0.7377286794781684,0.7676276,13,-0.029898917376995127,0.029898917376995127
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 1, 3, 2, 1]",0.5476781848073006,0.55410695,13,-0.006428765952587123,0.006428765952587123
"[2, 0, 1, 0, 1, 3, 2, 1]",0.5476781848073006,0.55410695,13,-0.006428765952587123,0.006428765952587123
"[2, 0, 1, 0, 1, 3, 2, 1]",0.5476781848073006,0.55410695,13,-0.006428765952587123,0.006428765952587123
"[2, 0, 1, 0, 1, 3, 2, 1]",0.5476781848073006,0.55410695,13,-0.006428765952587123,0.006428765952587123
"[2, 0, 1, 0, 1, 3, 2, 1]",0.5476781848073006,0.55410695,13,-0.006428765952587123,0.006428765952587123
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[2, 0, 2, 0, 0, 3, 2, 1]",0.47848281264305115,0.44253397,13,0.03594884276390076,0.03594884276390076
"[2, 0, 2, 0, 0, 3, 2, 1]",0.47848281264305115,0.44253397,13,0.03594884276390076,0.03594884276390076
"[2, 0, 2, 0, 0, 3, 2, 1]",0.47848281264305115,0.44253397,13,0.03594884276390076,0.03594884276390076
"[2, 0, 2, 0, 0, 3, 2, 1]",0.47848281264305115,0.44253397,13,0.03594884276390076,0.03594884276390076
"[2, 0, 2, 2, 0, 3, 2, 1]",0.48059615701437,0.5077217,13,-0.027125565111637107,0.027125565111637107
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 1, 2, 1]",0.36318465679883954,0.37548333,13,-0.012298677265644098,0.012298677265644098
"[3, 0, 1, 0, 0, 1, 2, 1]",0.4906030955910683,0.45099264,13,0.039610451757907894,0.039610451757907894
"[3, 0, 1, 0, 0, 1, 1, 1]",0.6035788664221764,0.49403185,13,0.10954701989889148,0.10954701989889148
"[3, 0, 1, 0, 0, 3, 1, 1]",0.6100420886278153,0.6430827,13,-0.0330405896902084,0.0330405896902084
"[3, 0, 1, 3, 0, 3, 1, 1]",0.8088551247119904,0.87884027,13,-0.06998514294624325,0.06998514294624325
[2 0 1 0 0 3 2 1],0,0.39573154,13,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 2, 0, 3, 2, 1]",0.4152629464864731,0.43082184,13,-0.015558889508247353,0.015558889508247353
"[2, 0, 1, 2, 0, 3, 2, 1]",0.4152629464864731,0.43082184,13,-0.015558889508247353,0.015558889508247353
"[2, 0, 1, 2, 0, 3, 2, 1]",0.4152629464864731,0.43082184,13,-0.015558889508247353,0.015558889508247353
"[2, 0, 1, 2, 0, 0, 2, 1]",0.4494820588827133,0.35641074,13,0.09307131707668304,0.09307131707668304
"[2, 0, 1, 2, 0, 0, 2, 1]",0.4494820588827133,0.35641074,13,0.09307131707668304,0.09307131707668304
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 3, 1, 0, 0, 3, 2, 1]",0.39573153853416443,0.44830042,14,-0.05256888270378113,0.05256888270378113
"[2, 3, 1, 0, 0, 3, 0, 1]",0.5069044575095176,0.6469117,14,-0.14000722318887715,0.14000722318887715
"[2, 3, 1, 0, 0, 3, 0, 1]",0.5069044575095176,0.6469117,14,-0.14000722318887715,0.14000722318887715
"[3, 3, 1, 0, 0, 3, 0, 1]",0.5868784660100936,0.73772895,14,-0.1508504873514176,0.1508504873514176
"[3, 3, 1, 0, 0, 3, 0, 1]",0.5868784660100936,0.73772895,14,-0.1508504873514176,0.1508504873514176
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 3, 3, 2, 1]",0.40874159067869187,0.40475833,14,0.003983256518840794,0.003983256518840794
"[2, 0, 1, 0, 3, 3, 2, 1]",0.40874159067869187,0.40475833,14,0.003983256518840794,0.003983256518840794
"[2, 0, 1, 0, 3, 3, 2, 1]",0.40874159067869187,0.40475833,14,0.003983256518840794,0.003983256518840794
"[2, 0, 1, 0, 3, 3, 2, 1]",0.40874159067869187,0.40475833,14,0.003983256518840794,0.003983256518840794
"[2, 0, 1, 0, 3, 3, 2, 1]",0.40874159067869187,0.40475833,14,0.003983256518840794,0.003983256518840794
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 1, 1]",0.5269194579124451,0.53197634,14,-0.005056884288787811,0.005056884288787811
"[1, 0, 1, 0, 0, 3, 1, 1]",0.5480276969075203,0.5302761,14,0.017751577198505397,0.017751577198505397
"[1, 0, 1, 0, 0, 3, 1, 1]",0.5480276969075203,0.5302761,14,0.017751577198505397,0.017751577198505397
"[1, 0, 1, 0, 0, 3, 1, 1]",0.5480276969075203,0.5302761,14,0.017751577198505397,0.017751577198505397
"[1, 0, 3, 0, 0, 3, 1, 1]",0.6649523097276687,0.682469,14,-0.017516700625419657,0.017516700625419657
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 0, 2, 1]",0.3932287126779556,0.40146703,14,-0.008238312602043163,0.008238312602043163
"[0, 0, 1, 0, 0, 0, 2, 1]",0.4459444540739059,0.51879627,14,-0.07285181105136873,0.07285181105136873
"[0, 0, 1, 0, 0, 0, 2, 1]",0.4459444540739059,0.51879627,14,-0.07285181105136873,0.07285181105136873
"[0, 0, 1, 0, 0, 0, 2, 1]",0.4459444540739059,0.51879627,14,-0.07285181105136873,0.07285181105136873
"[0, 0, 1, 0, 0, 0, 2, 1]",0.4459444540739059,0.51879627,14,-0.07285181105136873,0.07285181105136873
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 2, 0, 3, 2, 1]",0.42881071895360945,0.43082184,14,-0.00201111704111101,0.00201111704111101
"[2, 0, 1, 2, 0, 3, 2, 1]",0.42881071895360945,0.43082184,14,-0.00201111704111101,0.00201111704111101
"[2, 0, 1, 2, 2, 3, 2, 1]",0.43867352813482285,0.39656186,14,0.042111667096614847,0.042111667096614847
"[2, 0, 1, 2, 2, 3, 2, 1]",0.43867352813482285,0.39656186,14,0.042111667096614847,0.042111667096614847
"[2, 0, 1, 2, 2, 3, 2, 1]",0.43867352813482285,0.39656186,14,0.042111667096614847,0.042111667096614847
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 3, 1, 0, 0, 3, 2, 1]",0.39573153853416443,0.44830042,14,-0.05256888270378113,0.05256888270378113
"[2, 3, 1, 0, 0, 3, 2, 1]",0.39573153853416443,0.44830042,14,-0.05256888270378113,0.05256888270378113
"[2, 3, 1, 2, 0, 3, 2, 1]",0.42881071895360945,0.44401914,14,-0.01520841985940935,0.01520841985940935
"[2, 3, 1, 2, 0, 3, 0, 1]",0.6601729345321655,0.72250557,14,-0.06233263492584229,0.06233263492584229
"[2, 3, 1, 2, 0, 3, 0, 1]",0.6601729345321655,0.72250557,14,-0.06233263492584229,0.06233263492584229
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[0, 0, 1, 0, 0, 3, 2, 1]",0.46117013692855835,0.46117014,14,0.0,0.0
"[3, 0, 1, 0, 0, 3, 2, 1]",0.4959066399931908,0.5067961,14,-0.01088948160409925,0.01088948160409925
"[3, 0, 1, 0, 0, 3, 2, 1]",0.4959066399931908,0.5067961,14,-0.01088948160409925,0.01088948160409925
"[3, 0, 1, 0, 0, 3, 0, 1]",0.5868784660100936,0.75063086,14,-0.1637523895502091,0.1637523895502091
"[3, 0, 1, 1, 0, 3, 0, 1]",0.7158183079957962,0.6776591,14,0.03815921366214747,0.03815921366214747
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 2, 0]",0.39573153853416443,0.39573154,14,0.0,0.0
"[2, 0, 1, 0, 0, 3, 2, 0]",0.39573153853416443,0.39573154,14,0.0,0.0
"[2, 0, 1, 0, 0, 3, 2, 0]",0.39573153853416443,0.39573154,14,0.0,0.0
"[2, 0, 1, 0, 3, 3, 2, 0]",0.40874159067869187,0.40475833,14,0.003983256518840794,0.003983256518840794
"[1, 0, 1, 0, 3, 3, 2, 0]",0.4732008531689644,0.43207562,14,0.041125233471393574,0.041125233471393574
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4433376732468605,0.46860206,14,-0.02526438802480696,0.02526438802480696
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4433376732468605,0.46860206,14,-0.02526438802480696,0.02526438802480696
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4433376732468605,0.46860206,14,-0.02526438802480696,0.02526438802480696
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4433376732468605,0.46860206,14,-0.02526438802480696,0.02526438802480696
"[2, 0, 1, 0, 0, 2, 0, 1]",0.4926316913962364,0.52205217,14,-0.029420477449893956,0.029420477449893956
[2 0 1 0 0 3 2 1],0,0.39573154,14,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4433376732468605,0.46860206,14,-0.02526438802480696,0.02526438802480696
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4433376732468605,0.46860206,14,-0.02526438802480696,0.02526438802480696
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4433376732468605,0.46860206,14,-0.02526438802480696,0.02526438802480696
"[2, 0, 1, 3, 0, 2, 2, 1]",0.4441173216700554,0.3848672,14,0.059250130355358144,0.059250130355358144
"[1, 0, 1, 3, 0, 2, 2, 1]",0.46152801990509035,0.41349846,14,0.04802955865859987,0.04802955865859987
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[2, 0, 0, 0, 0, 3, 2, 1]",0.39573153853416443,0.4246223,15,-0.028890758752822876,0.028890758752822876
"[2, 0, 0, 0, 3, 3, 2, 1]",0.4047583341598511,0.3713797,15,0.03337863087654114,0.03337863087654114
"[3, 0, 0, 0, 3, 3, 2, 1]",0.48965286910533906,0.47392142,15,0.01573145091533662,0.01573145091533662
"[3, 0, 0, 0, 3, 3, 2, 1]",0.48965286910533906,0.47392142,15,0.01573145091533662,0.01573145091533662
"[3, 0, 0, 0, 3, 3, 0, 1]",0.7229273813962936,0.58632237,15,0.13660501420497895,0.13660501420497895
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[2, 3, 1, 0, 0, 3, 2, 1]",0.4472062307596207,0.44830042,15,-0.0010941904783248746,0.0010941904783248746
"[2, 3, 1, 0, 0, 3, 2, 1]",0.4472062307596207,0.44830042,15,-0.0010941904783248746,0.0010941904783248746
"[2, 3, 1, 0, 0, 3, 2, 1]",0.4472062307596207,0.44830042,15,-0.0010941904783248746,0.0010941904783248746
"[2, 3, 1, 0, 0, 3, 2, 1]",0.4472062307596207,0.44830042,15,-0.0010941904783248746,0.0010941904783248746
"[2, 3, 1, 0, 0, 3, 2, 1]",0.4472062307596207,0.44830042,15,-0.0010941904783248746,0.0010941904783248746
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 2, 3, 2, 1]",0.3989490395784378,0.400387,15,-0.0014379495382308982,0.0014379495382308982
"[2, 0, 1, 0, 2, 3, 2, 1]",0.3989490395784378,0.400387,15,-0.0014379495382308982,0.0014379495382308982
"[2, 0, 1, 0, 2, 3, 2, 1]",0.3989490395784378,0.400387,15,-0.0014379495382308982,0.0014379495382308982
"[3, 0, 1, 0, 2, 3, 2, 1]",0.49166060984134674,0.5166487,15,-0.024988099932670593,0.024988099932670593
"[3, 0, 3, 0, 2, 3, 2, 1]",0.49563032746315,0.72534335,15,-0.22971301913261416,0.22971301913261416
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 1, 0, 3, 2, 1]",0.41049437314271925,0.41849995,15,-0.008005573451519032,0.008005573451519032
"[2, 0, 1, 1, 0, 3, 2, 1]",0.41049437314271925,0.41849995,15,-0.008005573451519032,0.008005573451519032
"[2, 0, 1, 1, 0, 3, 0, 1]",0.6380227357149124,0.5279711,15,0.11005164682865143,0.11005164682865143
"[2, 3, 1, 1, 0, 3, 0, 1]",0.6744177341461182,0.49720502,15,0.17721271514892578,0.17721271514892578
"[2, 3, 2, 1, 0, 3, 0, 1]",0.6762952363491058,0.46047252,15,0.21582271218299864,0.21582271218299864
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4686020612716675,0.46860206,15,0.0,0.0
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4686020612716675,0.46860206,15,0.0,0.0
"[2, 0, 1, 0, 0, 2, 2, 1]",0.4686020612716675,0.46860206,15,0.0,0.0
"[1, 0, 1, 0, 0, 2, 2, 1]",0.4728624582290649,0.4049083,15,0.06795415878295896,0.06795415878295896
"[1, 0, 1, 0, 0, 2, 2, 1]",0.4728624582290649,0.4049083,15,0.06795415878295896,0.06795415878295896
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[2, 0, 3, 0, 0, 3, 2, 1]",0.39573153853416443,0.7167327,15,-0.3210011422634125,0.3210011422634125
"[3, 0, 3, 0, 0, 3, 2, 1]",0.5008878219127655,0.73190796,15,-0.2310201418399811,0.2310201418399811
"[3, 0, 3, 0, 0, 3, 2, 1]",0.5008878219127655,0.73190796,15,-0.2310201418399811,0.2310201418399811
"[3, 0, 3, 0, 0, 3, 2, 1]",0.5008878219127655,0.73190796,15,-0.2310201418399811,0.2310201418399811
"[3, 0, 3, 0, 0, 3, 0, 1]",0.7279620778560638,0.8878861,15,-0.1599240291118622,0.1599240291118622
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[1, 0, 1, 0, 0, 3, 2, 1]",0.46008473962545393,0.45541745,15,0.004667285382747632,0.004667285382747632
"[1, 1, 1, 0, 0, 3, 2, 1]",0.4630738314986229,0.42974,15,0.03333381980657579,0.03333381980657579
"[1, 1, 0, 0, 0, 3, 2, 1]",0.4652868202328682,0.4176094,15,0.047677426636219045,0.047677426636219045
"[1, 1, 0, 0, 0, 3, 2, 1]",0.4652868202328682,0.4176094,15,0.047677426636219045,0.047677426636219045
"[1, 1, 0, 0, 0, 3, 2, 1]",0.4652868202328682,0.4176094,15,0.047677426636219045,0.047677426636219045
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 2, 0]",0.39573153853416443,0.39573154,15,0.0,0.0
"[2, 0, 1, 0, 0, 3, 2, 0]",0.39573153853416443,0.39573154,15,0.0,0.0
"[2, 0, 1, 0, 3, 3, 2, 0]",0.4047583341598511,0.40475833,15,0.0,0.0
"[3, 0, 1, 0, 3, 3, 2, 0]",0.483121964931488,0.5159756,15,-0.032853629589080835,0.032853629589080835
"[3, 0, 3, 0, 3, 3, 2, 0]",0.4870916825532913,0.8072623,15,-0.320170618891716,0.320170618891716
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[1, 0, 1, 0, 0, 3, 2, 1]",0.46008473962545393,0.45541745,15,0.004667285382747632,0.004667285382747632
"[1, 0, 1, 0, 0, 0, 2, 1]",0.4787722736597061,0.42357546,15,0.055196812748908974,0.055196812748908974
"[1, 3, 1, 0, 0, 0, 2, 1]",0.48165591776371003,0.48049867,15,0.0011572462320327825,0.0011572462320327825
"[0, 3, 1, 0, 0, 0, 2, 1]",0.5175150454044342,0.75028265,15,-0.23276759982109074,0.23276759982109074
"[0, 3, 1, 0, 0, 0, 2, 1]",0.5175150454044342,0.75028265,15,-0.23276759982109074,0.23276759982109074
[2 0 1 0 0 3 2 1],0,0.39573154,15,-0.39573153853416443,0.39573153853416443
"[1, 0, 1, 0, 0, 3, 2, 1]",0.46008473962545393,0.45541745,15,0.004667285382747632,0.004667285382747632
"[1, 0, 1, 0, 0, 3, 2, 1]",0.46008473962545393,0.45541745,15,0.004667285382747632,0.004667285382747632
"[1, 0, 1, 0, 0, 3, 1, 1]",0.533463448882103,0.5302761,15,0.0031873291730880604,0.0031873291730880604
"[1, 0, 1, 0, 0, 3, 1, 1]",0.533463448882103,0.5302761,15,0.0031873291730880604,0.0031873291730880604
"[1, 0, 1, 0, 0, 3, 1, 1]",0.533463448882103,0.5302761,15,0.0031873291730880604,0.0031873291730880604
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 3, 3, 2, 1]",0.39524010628461836,0.40475833,16,-0.00951822787523271,0.00951822787523271
"[2, 0, 1, 0, 3, 2, 2, 1]",0.45924135982990266,0.4197082,16,0.03953316748142244,0.03953316748142244
"[2, 0, 1, 1, 3, 2, 2, 1]",0.4602122375369072,0.3332765,16,0.12693572729825975,0.12693572729825975
"[3, 0, 1, 1, 3, 2, 2, 1]",0.4915896368026733,0.4871441,16,0.0044455242156982155,0.0044455242156982155
"[3, 0, 1, 1, 3, 2, 2, 1]",0.4915896368026733,0.4871441,16,0.0044455242156982155,0.0044455242156982155
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 1, 3, 2, 1]",0.39946329712867734,0.55410695,16,-0.15464365363121035,0.15464365363121035
"[2, 0, 1, 0, 1, 3, 0, 1]",0.5117587870359421,0.59147197,16,-0.07971318304538721,0.07971318304538721
"[2, 0, 1, 0, 1, 3, 0, 1]",0.5117587870359421,0.59147197,16,-0.07971318304538721,0.07971318304538721
"[2, 0, 1, 0, 1, 3, 0, 0]",0.5118462139368057,0.59147197,16,-0.07962575614452361,0.07962575614452361
"[2, 0, 1, 0, 1, 3, 0, 0]",0.5118462139368057,0.59147197,16,-0.07962575614452361,0.07962575614452361
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 1, 0, 3, 2, 1]",0.41462931722402574,0.41849995,16,-0.0038706293702125416,0.0038706293702125416
"[2, 0, 1, 1, 0, 3, 2, 1]",0.41462931722402574,0.41849995,16,-0.0038706293702125416,0.0038706293702125416
"[2, 0, 1, 1, 0, 0, 2, 1]",0.46326362490653994,0.36753625,16,0.09572737812995913,0.09572737812995913
"[2, 0, 1, 1, 0, 0, 2, 1]",0.46326362490653994,0.36753625,16,0.09572737812995913,0.09572737812995913
"[2, 0, 1, 1, 0, 0, 0, 1]",0.5263772186636925,0.3842879,16,0.14208932489156723,0.14208932489156723
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 1, 0, 3, 2, 1]",0.41462931722402574,0.41849995,16,-0.0038706293702125416,0.0038706293702125416
"[2, 3, 1, 1, 0, 3, 2, 1]",0.4491546303033829,0.35669386,16,0.0924607664346695,0.0924607664346695
"[2, 3, 1, 1, 0, 3, 0, 1]",0.4977597761154175,0.49720502,16,0.0005547571182251132,0.0005547571182251132
"[2, 3, 1, 1, 0, 3, 0, 1]",0.4977597761154175,0.49720502,16,0.0005547571182251132,0.0005547571182251132
"[2, 2, 1, 1, 0, 3, 0, 1]",0.5006434485316277,0.4187617,16,0.08188174813985827,0.08188174813985827
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 3, 1]",0.5108996173739433,0.40034246,16,0.11055715292692181,0.11055715292692181
"[2, 0, 1, 0, 3, 3, 3, 1]",0.5177282112836837,0.37111294,16,0.14661526858806606,0.14661526858806606
"[2, 0, 1, 0, 3, 3, 3, 2]",0.5177719247341156,0.37111294,16,0.14665898203849792,0.14665898203849792
"[2, 0, 1, 0, 3, 3, 3, 2]",0.5177719247341156,0.37111294,16,0.14665898203849792,0.14665898203849792
"[2, 0, 1, 0, 3, 3, 3, 2]",0.5177719247341156,0.37111294,16,0.14665898203849792,0.14665898203849792
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[1, 0, 1, 0, 0, 3, 2, 1]",0.4545638206601143,0.45541745,16,-0.000853633582591995,0.000853633582591995
"[1, 0, 1, 0, 0, 3, 3, 1]",0.5236991894245148,0.4485374,16,0.07516178011894226,0.07516178011894226
"[1, 0, 1, 0, 0, 3, 3, 1]",0.5236991894245148,0.4485374,16,0.07516178011894226,0.07516178011894226
"[1, 0, 1, 0, 0, 3, 3, 1]",0.5236991894245148,0.4485374,16,0.07516178011894226,0.07516178011894226
"[1, 0, 1, 0, 0, 3, 3, 1]",0.5236991894245148,0.4485374,16,0.07516178011894226,0.07516178011894226
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 0, 3, 2, 3]",0.39573153853416443,0.39573154,16,0.0,0.0
"[2, 0, 1, 2, 0, 3, 2, 3]",0.403928165435791,0.43082184,16,-0.02689367055892944,0.02689367055892944
"[2, 0, 1, 2, 0, 3, 1, 3]",0.5183643901348114,0.70883745,16,-0.19047305941581727,0.19047305941581727
"[2, 0, 3, 2, 0, 3, 1, 3]",0.7772632050514221,0.8847251,16,-0.10746188879013063,0.10746188879013063
"[2, 0, 3, 2, 0, 3, 1, 3]",0.7772632050514221,0.8847251,16,-0.10746188879013063,0.10746188879013063
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[2, 0, 1, 0, 3, 3, 2, 1]",0.39524010628461836,0.40475833,16,-0.00951822787523271,0.00951822787523271
"[2, 0, 1, 0, 3, 3, 2, 1]",0.39524010628461836,0.40475833,16,-0.00951822787523271,0.00951822787523271
"[2, 0, 1, 0, 3, 3, 2, 1]",0.39524010628461836,0.40475833,16,-0.00951822787523271,0.00951822787523271
"[0, 0, 1, 0, 3, 3, 2, 1]",0.6924187612533569,0.46114856,16,0.23127020120620723,0.23127020120620723
"[0, 0, 1, 0, 3, 3, 2, 1]",0.6924187612533569,0.46114856,16,0.23127020120620723,0.23127020120620723
[2 0 1 0 0 3 2 1],0,0.39573154,16,-0.39573153853416443,0.39573153853416443
"[2, 0, 0, 0, 0, 3, 2, 1]",0.4074196824431419,0.4246223,16,-0.017202614843845387,0.017202614843845387
"[2, 0, 0, 0, 0, 0, 2, 1]",0.4619229844212532,0.4530236,16,0.00889937192201612,0.00889937192201612
"[2, 0, 0, 0, 0, 0, 2, 1]",0.4619229844212532,0.4530236,16,0.00889937192201612,0.00889937192201612
"[2, 0, 0, 0, 0, 0, 2, 1]",0.4619229844212532,0.4530236,16,0.00889937192201612,0.00889937192201612
